"amount0","amount1","timestamp"
"0.02","-0.019611829884148058","1707832367"
"0.1","-0.098059058951351661","1707832499"
"-0.142628958694164092","0.140000626229170895","1707832499"
"-1.937007034425749539","1.9013427460067576","1707832595"
"-0.099896828876528913","0.098059058951351661","1707834335"
"-0.502342628183114901","0.493103476303012211","1707834539"
"2.989742271798448782","-2.931764454492927772","1707842723"
"-0.585950336422418461","0.575151833691589311","1707845555"
"0.99976607208801139","-0.980357129379298129","1707863075"
"-19.190764343175635086","18.83967335762053196","1707864899"
"-0.9991536243663512","0.98102667658560564","1707864911"
"-0.028616039006161831","0.028097100317657042","1707872231"
"-0.162954875814402007","0.16","1707876959"
"-0.045276186650742939","0.044455260593228745","1707897863"
"-1.011944353032199183","0.993604345885731601","1707916871"
"0.48","-0.470831448868313756","1707917759"
"-2.007733485976361815","1.971377506804014795","1707919331"
"-48.837494674278353507","47.971912","1707921059"
"21.113988810020229403","-20.723457346986405571","1707938003"
"-0.481240577305433579","0.472737051920021345","1707941351"
"-1.638479018670544056","1.609553333773","1707956999"
"1.02166344618621755","-1.002628401292662051","1707959459"
"0.06","-0.058881624690367816","1707960587"
"5","-4.906611100736353695","1707962867"
"-19.31902329780179528","18.979250894918473571","1707964943"
"-15.044814171513030457","14.784123531743900478","1707967367"
"-15.30162805245205785","15.04","1707975095"
"0.977151233651994588","-0.95958944881027189","1707988979"
"-2.034550043218236726","2","1707992771"
"-0.107829373983984037","0.106","1707995351"
"-0.406901685758206754","0.4","1707997823"
"-0.976136018341144722","0.959589448810271851","1708000415"
"11.057537942369697873","-10.858391023614057675","1708001819"
"11.440699361897024677","-11.232707247684552288","1708001939"
"-10.184173278059733739","10.008934994265","1708003655"
"-3.996305441244828738","3.927970029954109208","1708010999"
"20.606640776132284899","-20.231440217070540846","1708017155"
"20.72","-20.336269446736504067","1708018427"
"-1.753015867343132832","1.72202094528037506","1708021259"
"-0.123623184987713273","0.121439167821503985","1708028351"
"-0.502407707896746089","0.493534185203551077","1708040987"
"3","-2.944011187997866418","1708043807"
"5","-4.906383419542183215","1708044047"
"0.15","-0.147185672627940731","1708052327"
"0.5","-0.490616456133105878","1708057199"
"6.998228222959221181","-6.866495883519352767","1708059635"
"-1.17864388363891728","1.157563001023129627","1708060283"
"-0.011048548458467206","0.010851036654","1708060859"
"-0.00560011090874747","0.0055","1708061051"
"-0.099994846005606804","0.098207358539145652","1708065875"
"0.489725638160040184","-0.480489111456864556","1708074539"
"-0.48923603587369527","0.480489111456","1708074851"
"4","-3.924451582112146885","1708074875"
"0.051","-0.050035198863882374","1708081055"
"-0.898230631001865494","0.882125850985","1708081199"
"-0.020046666919202755","0.019687380330909284","1708084607"
"0.0099125","-0.009725111468908402","1708085591"
"-0.025456234679406003","0.025","1708102259"
"-4.992987649041015137","4.903691092054304425","1708103783"
"15.6","-15.304438175581544698","1708108391"
"0.89","-0.873027103237226245","1708108979"
"-1.039006191002563609","1.020212775865","1708109135"
"0.172915845064652339","-0.169619549315406228","1708112015"
"-8.881612882852303311","8.721605846750635891","1708119191"
"50","-49.034633670718413955","1708129223"
"-0.03298514538039872","0.032368225256394676","1708131047"
"0.8","-0.784248160083007031","1708131923"
"-0.079965484116721606","0.078468995238908433","1708138475"
"-0.253356071479290874","0.248615356390394563","1708139615"
"-0.040319696374134404","0.039565336904497165","1708142075"
"0.1589029937758634","-0.155773972662091131","1708146527"
"-0.158744130604697951","0.155773972662","1708147091"
"-0.479329187430567636","0.470363079770498978","1708148399"
"0.01","-0.009803169570644728","1708149131"
"0.26","-0.254881879813714433","1708153991"
"0.1","-0.098031220942944612","1708157795"
