id,timestamp,feeTier,poolId,token0,token1,tickLower,tickUpper
"0x7ff3b9eb2317c7d241149ecff980139b0c30a4b2a982af0e7823dfa920f42520","1730418791","3000","0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb","AAVE","WETH","-29820","-27240"
"0x16c18382d46e863da1d065d6e99f9e6cd130350fa064c59899e3e03b97f014d9","1730418935","10000","0xf8f0ef9f6a12336a1e035adddbd634f3b0962f54","DRAGONX","HYDRA","-887200","887200"
"0x2b0a096c52d1aee6c39af9f6be55a89f12ba3ccd347ebfc8e7a3ddc909109ab6","1730419055","10000","0x842293fa6ee0642bf61ebf8310e7e546039ba7f4","MSTR","WETH","131000","134800"
"0x320e88d49d4ac60fddf3018b6dd3e92e2530b6e6fc14fc06a560f3b8227c4fa2","1730418983","100","0x3416cf6c708da44db2624d63ea0aaef7113527c6","USDC","USDT","7","14"
"0x61425991bea17e9964be32ccdec5f2b4604027e8e0289c70c9d7106c161d8b4a","1730419055","10000","0x14d725edb1299ff560d96f42462f0234b65b00af","HYPER","TITANX","-887200","887200"
"0x6aa7bd99c4fa11c4964f440efe307a14861d3c380ccaad546f5cbd00fa872683","1730419031","10000","0x14d725edb1299ff560d96f42462f0234b65b00af","HYPER","TITANX","-887200","887200"
"0x2ac29b72bff11c269201c8ad2ce1a072dc7d37b3da1b53c57de455df8cdc9684","1730419211","500","0x4585fe77225b41b697c938b018e2ac67ac5a20c0","WBTC","WETH","261150","263550"
"0x5ff963574587f17c9f2b7cf8c21570afb31ffa7a73f66d1292bc1fa83c84f9f4","1730419283","10000","0xb53af7e5ae3b6fdcfe861f88ddfa575e75caa012","TEE","WETH","81000","82800"
"0x66ee848796f513e76c6f6a65d6426fe0c47d017412530f719da57b83974e2c8c","1730419151","10000","0x842293fa6ee0642bf61ebf8310e7e546039ba7f4","MSTR","WETH","134600","134800"
"0x0b2ef4fa2a966d9db9ee7e1716232ff5f2dc974d7db087dace3547f68246af63","1730419463","10000","0xbc6df9e10517ad2b932cd3c5decb353809b98d4c","GOBBY","WETH","-887200","887200"
"0x2127cd2d0e3af708583e5a70144efaba8fba448e5dceac73e9d5ba60ef66ec5d","1730419559","10000","0xfd76be67fff3bac84e3d5444167bbc018f5968b6","WETH","IMX","74400","78400"
"0x37527da4e50b26f2922bcded2db9039f72e9fc8f71df08d6b618e8a1ecf5e546","1730419487","10000","0x14d725edb1299ff560d96f42462f0234b65b00af","HYPER","TITANX","-887200","887200"
"0x47ed408a48ba913601d238801fdd379ed10442ae19d458e4e2643f1b604f2b46","1730419847","10000","0x286431024acfab509d5d6beb64066c52e205f460","WETH","ETHC","-887200","887200"
"0x6e88673d496e801036298b9a4a5fd788d7c82a296e67035836eb6d320940e903","1730419931","500","0xfd44453d5184f54e8dee45ae9c9ed058c06966c5","DAI","BUSINESS","-173890","-170600"
"0x191f9cc97a7ba739cecb982f1244fe56fff1fe2f53a7bf39755fad3ebaaa1483","1730420063","3000","0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8","LINK","WETH","-54780","-53220"
"0x31c5ab15d386740604160fb431758a20d6de9eba9c8dc604d083d4d5f98ae7bc","1730420327","3000","0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8","LINK","WETH","-55800","-51360"
"0x10d06c3d1082b6c8d44c006ddbebcc4a3bf5e9979dc0c7bb8f96b47e23c5c255","1730420603","3000","0x7c706586679af2ba6d1a9fc2da9c6af59883fdd3","WETH","SPX","-149580","-149520"
"0x114fd9d4b23fdef1e1315e7561c6b8aa7626bb956d88340f835bfead91d57b6f","1730420639","3000","0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801","UNI","WETH","-61080","-52980"
