"apr","feeTier","feesUSD","id","token0_id","token0_symbol","token1_id","token1_symbol","totalValueLockedUSD","volumeUSD"
"36529.76710077703","10000","0.1612106782991933284875342730470407","0x04900f0665d07d30fab119b3d01a49e5c337a7db","0xbd6cfe38ac0f7802302756317e4dc1205ae18b5d","JEETAI","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","0.1610793121589705590084053468262169","16.12106782991933284875342730470407"
"51949.75613343775","3000","953049.2461742878271914349720743872","0x04916039b1f59d9745bf6e0a21f191d1e0a84287","0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e","YFI","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","669614.2595166314062776359825544726","317683082.0580959423971449906914636"
"71139.89075704613","500","804.6788352083586506656306729251895","0x0491cf8c743235bd378da6a1cb822b4696d7bb49","0xbc9683ee9525c4525e7e0dcffe8eed1447fd4287","XSHIB","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","412.8594684719280210916908206607056","1609357.670416717301331261345850382"
"45738.62031321721","10000","29.21279686362699823811483305038854","0x04980e07b5ffc134eae61cc5de794557ff373da6","0x57758b427f36b84ccd965f864cf894b81d97837d","nSHIB","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","23.31218296967876667960818690031912","2921.279686362699823811483305038854"
"NaN","10000","0","0x049c2e0e979527997d1cd8487319e9cfbd188387","0x7d0ac226b2fe1310ab871950a4c08c4419e05b1f","MB","0xf4a86e49719f22ad523f9a22da5168aa82cf71b2","AWX","0","0"
"36571.92179991467","3000","0.3302760910008828108975129048682256","0x049fc8cb0cb23e95836fc70d030f77e005e04ab2","0x2b7f57c292dbc90a2e060542731842e922492038","ETHOR","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","0.3296265749305071630336056216792067","110.0920303336276036325043016227419"
"68848.69508750798","3000","103380.927378297","0x04a2004b2032fef2ba93f40b0e34d26ab7b00120","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","0xf1ca9cb74685755965c7458528a36934df52a3ef","AVINOC","54807.194886","34460309.126099"
"48594.633517210576","3000","42.16436919636450385169429552564187","0x04a7d9cb72679bf87159f55707f2c8f7f6e80825","0x37223527edac984dc851b79703b2537ae9200a45","Blue","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","31.67015294234584511896615825264674","14054.78973212150128389809850854729"
"36499.850758343186","3000","0.3237779603085649424931173659945714","0x04a7ed6a3efd650092fe0ccb1cd187b2330ec4dd","0x5a74b1451529380f20df17432fea860321f6c2f5","TanjiroInu","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","0.3237792841813543485867443965588143","107.9259867695216474977057886648571"
"36833.3842825372","10000","4.953038066152930072960429039797399","0x04a7f384e3152a546cab221b838aa82e40a3bb13","0x4885385304bbb62af9b354c0991b96c51e1ba2ae","1M TOKEN","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","4.908207403040426251987152684247514","495.3038066152930072960429039797399"
"203.39616238797697","500","2.424975326969796845186980881251087","0x04a959e3b14bcb1e5c35c611ba5d4a1bf29ad26d","0xd46ba6d942050d489dbd938a2c909a5d5039a161","AMPL","0xdac17f958d2ee523a2206206994597c13d831ec7","USDT","435.1684830000000000000000000000001","4849.950653939593690373961762502177"
"45932.551179881026","10000","33154.41484126428134554476400876208","0x04ad3a3913d81d0520b4b1362070d19c46aa3018","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","0xd115a61a25c059c78cd34b97fab7ab25dfc84bc3","RAPTOR","26345.93791594574810913160099930564","3315441.484126428134554476400876208"
"9901170542225887000","3000","0.4643665381482535431224203714701921","0x04afeb7003eef5d498c6bf1184dbfcfd78988d10","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","0xd13432fdd2ae4eed84c3a0233d6c5265087c96c3","STSR","0.000000000000001711856044709725249260687763509297","154.7888460494178477074734571567307"
"41771.6153571936","10000","115.7141383443922515948229639557825","0x04b110b6e5faf95c6986edf5fb68b706c8eeaf72","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","0xd34fe9101ab5041e5cc5eb209cefbfaf524d99a9","ПЕПЕ","101.1109102067072716569650240354349","11571.41383443922515948229639557825"
"0.9638827849472289","100","0.04438077517656791174457159213217086","0x04b130ae8a0360ec90c9a3e47848e7273464b64e","0x3dd65e33f2e6a921c0a378c0c18b400f353389e2","THAD","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","1680.596768862736517400861328509185","443.8077517656791174457159213217086"
"91827.70199911567","10000","92.2217702041264869226866077322041","0x04b6115aafae7c138552e67267ef48133522d426","0x2b42d9001b4cdf2dda7c0d7284027c26c72bc5c4","ZOOTC","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","36.6566356248687754849304666772708","9222.17702041264869226866077322041"
"63619.37506048497","3000","2841.337062309001632706959101177435","0x04b8d983edece7ce4f672ad3b7096e2e1df00796","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","0xe46bef1e7f58c88da27a080b8edc5712d7967332","Eai","1630.144946813439801819490817756943","947112.3541030005442356530337258103"
"NaN","3000","0","0x04b8dc41aa9cb9181430ff189be170fbba2f2255","0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c","BNT","0x48fb253446873234f2febbf9bdeaa72d9d387f94","vBNT","0","0"
"55810.90798257453","3000","1176.250127844644172454572537876978","0x04bc740fb4ac8fb00d28b77e0d3d4bad00ad2877","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","0xcda4e840411c00a614ad9205caec807c7458a0e3","UFI","769.2605481303806340525251803964283","392083.375948214724151524179292326"
"44412.71750441134","10000","16729.30086398773321817076054636423","0x04be2e4100e45dc7acf006a45939cc705efd03e6","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","0xe1ec350ea16d1ddaff57f31387b2d9708eb7ce28","PC","13748.75296642007547441483705770266","1672930.086398773321817076054636423"
"29249.792677705045","10000","460.8856807996588737690577159419726","0x04c00964673f4aedf12cc319f2d319c1db14e161","0x628c9ef4b8457984c98938999e260238cb6e87d9","MAGA","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","575.1263789985755919220856778735248","46088.56807996588737690577159419726"
"156728.09260147926","10000","0.1320459312662402249446084581196425","0x04c21b354371a0d0cbc5e1e7b52d7ee5ce6c8ff2","0x985b3fb9faffe0797db996e46fbc392151c1235a","AVATA","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","0.03075183530417238371177774263779486","13.20459312662402249446084581196425"
"5431.188228113327","3000","0.3152857076682761840538319848703806","0x04c32d6b3b33fa0b4b33cbaaf04604565303067e","0x8a7b3cf91aa07be07e4e7617dc9cf49d73c13aa8","HACHI","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","2.11886015482281987004838713889474","105.0952358894253946846106616234602"
"146704.41695806882","10000","72.01665166003908110663555023005598","0x04c380e343b0dc42f4c51b7770d71a23621c7dc8","0x57db3ffca78dbbe0efa0ec745d55f62aa0cbd345","SYMM","0xdac17f958d2ee523a2206206994597c13d831ec7","USDT","17.917714","7201.665166003908110663555023005598"
"70653.36253348834","10000","80.55229472872921378493478995511482","0x04c4e1436a196608701f6d1bf5a7d83a2d40b09d","0x33df338fca2d142ce95d909aba35dea318533802","Wrbc","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","41.61385463013225497969581810453488","8055.229472872921378493478995511482"
"121018.8094948305","10000","16.90246324272300113401573415481186","0x04c745dfd42e25c1c63412e43239e89de426f0ea","0x5c8190b76e90b4dd0702740cf6eb0f7ee01ab5e9","ARCAI","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","5.0978844605618366589529349857737","1690.246324272300113401573415481186"
"42708.35925886901","3000","0.7754814437489871005620538750717372","0x04c8f694fb2bc8a0534165a445766f6c12edd0a7","0x15df1f8eeb9724c4fe9b63ffcf07bede3a2f510c","bitAI","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","0.662752519366804595756377797794571","258.493814582995700187351291690579"
"36499.92003147411","3000","3.195","0x04c98e913f4a2c9ce0e4a1bc917ef1192372410a","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","0xdb9830e52e3ee53bb089d7a1588aead883310812","XBP","3.195006999999999999999999999999999","1065"
